12:29:32.055PM INFO  com.library.aspect.LoggingAspect - Aspect is initialized
12:29:39.365PM INFO  c.l.controller.AuthorController - Counter : 3013
12:29:39.365PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.365PM INFO  c.l.controller.AuthorController - Counter : 3014
12:29:39.365PM INFO  c.l.controller.AuthorController - Counter : 3015
12:29:39.365PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.366PM INFO  c.l.controller.AuthorController - Counter : 3016
12:29:39.366PM INFO  c.l.controller.AuthorController - Counter : 3017
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.366PM INFO  c.l.controller.AuthorController - Counter : 3018
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.366PM INFO  c.l.controller.AuthorController - Counter : 3019
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.366PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.367PM INFO  c.l.controller.AuthorController - Counter : 3020
12:29:39.367PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.367PM INFO  c.l.controller.AuthorController - Counter : 3021
12:29:39.367PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.367PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.367PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.367PM INFO  c.l.controller.AuthorController - Counter : 3022
12:29:39.367PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.367PM INFO  c.l.controller.AuthorController - Counter : 3023
12:29:39.368PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.368PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.368PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.368PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.368PM INFO  c.l.controller.AuthorController - Counter : 3024
12:29:39.368PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.368PM INFO  c.l.controller.AuthorController - Counter : 3025
12:29:39.369PM INFO  c.l.controller.AuthorController - Counter : 3026
12:29:39.369PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.369PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.369PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.369PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.369PM INFO  c.l.controller.AuthorController - Counter : 3027
12:29:39.369PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.369PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.369PM INFO  c.l.controller.AuthorController - Counter : 3028
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.370PM INFO  c.l.controller.AuthorController - Counter : 3029
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.370PM INFO  c.l.controller.AuthorController - Counter : 3030
12:29:39.370PM INFO  c.l.controller.AuthorController - Counter : 3031
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.370PM INFO  c.l.controller.AuthorController - Counter : 3032
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.371PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.370PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.371PM INFO  c.l.controller.AuthorController - Counter : 3033
12:29:39.371PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.371PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.371PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.371PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.371PM INFO  c.l.controller.AuthorController - Counter : 3034
12:29:39.372PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.371PM INFO  c.l.controller.AuthorController - Counter : 3035
12:29:39.372PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.372PM INFO  c.l.controller.AuthorController - Counter : 3036
12:29:39.372PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.372PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.372PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.372PM INFO  c.l.controller.AuthorController - Counter : 3037
12:29:39.372PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.372PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.372PM INFO  c.l.controller.AuthorController - Counter : 3038
12:29:39.372PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.373PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.373PM INFO  c.l.controller.AuthorController - Counter : 3039
12:29:39.373PM INFO  c.l.controller.AuthorController - Counter : 3040
12:29:39.373PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.374PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.374PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.374PM INFO  c.l.controller.AuthorController - Counter : 3041
12:29:39.374PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.374PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.374PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.374PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.374PM INFO  c.l.controller.AuthorController - Counter : 3042
12:29:39.375PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.375PM INFO  c.l.controller.AuthorController - Counter : 3043
12:29:39.375PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.375PM INFO  c.l.controller.AuthorController - Counter : 3044
12:29:39.375PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.375PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.375PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.376PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.376PM INFO  c.l.controller.AuthorController - Counter : 3045
12:29:39.376PM INFO  c.l.controller.AuthorController - Counter : 3046
12:29:39.376PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.376PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.376PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.377PM INFO  c.l.controller.AuthorController - Counter : 3047
12:29:39.377PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.377PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.377PM INFO  c.l.controller.AuthorController - Counter : 3048
12:29:39.377PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.377PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.377PM INFO  c.l.controller.AuthorController - Counter : 3049
12:29:39.377PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.377PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.378PM INFO  c.l.controller.AuthorController - Counter : 3050
12:29:39.378PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.378PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.378PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.378PM INFO  c.l.controller.AuthorController - Counter : 3051
12:29:39.379PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.379PM INFO  c.l.controller.AuthorController - Counter : 3052
12:29:39.379PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.379PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.379PM INFO  c.l.controller.AuthorController - Counter : 3053
12:29:39.379PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.379PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.379PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.380PM INFO  c.l.controller.AuthorController - Counter : 3054
12:29:39.380PM INFO  c.l.controller.AuthorController - Counter : 3055
12:29:39.380PM INFO  c.l.controller.AuthorController - Counter : 3056
12:29:39.380PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.380PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.380PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.380PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.380PM INFO  c.l.controller.AuthorController - Counter : 3057
12:29:39.381PM INFO  c.l.controller.AuthorController - Counter : 3058
12:29:39.381PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.381PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.381PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.381PM INFO  c.l.controller.AuthorController - Counter : 3059
12:29:39.381PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.381PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.381PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.381PM INFO  c.l.controller.AuthorController - Counter : 3060
12:29:39.381PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.381PM INFO  c.l.controller.AuthorController - Counter : 3061
12:29:39.381PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.382PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.382PM INFO  c.l.controller.AuthorController - Counter : 3062
12:29:39.382PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.382PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.382PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.382PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.382PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.382PM INFO  c.l.controller.AuthorController - Counter : 3063
12:29:39.382PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.383PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.383PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.383PM INFO  c.l.controller.AuthorController - Counter : 3064
12:29:39.383PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.383PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.383PM INFO  c.l.controller.AuthorController - Counter : 3065
12:29:39.384PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.384PM INFO  c.l.controller.AuthorController - Counter : 3066
12:29:39.384PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.384PM INFO  c.l.controller.AuthorController - Counter : 3067
12:29:39.384PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.384PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.385PM INFO  c.l.controller.AuthorController - Counter : 3068
12:29:39.385PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.385PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.385PM INFO  c.l.controller.AuthorController - Counter : 3069
12:29:39.385PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.385PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.385PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.385PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.385PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.386PM INFO  c.l.controller.AuthorController - Counter : 3070
12:29:39.386PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.386PM INFO  c.l.controller.AuthorController - Counter : 3071
12:29:39.386PM INFO  c.l.controller.AuthorController - Counter : 3072
12:29:39.386PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.387PM INFO  c.l.controller.AuthorController - Counter : 3073
12:29:39.387PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.387PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.387PM INFO  c.l.controller.AuthorController - Counter : 3074
12:29:39.387PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.387PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.387PM INFO  c.l.controller.AuthorController - Counter : 3075
12:29:39.387PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.387PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.387PM INFO  c.l.controller.AuthorController - Counter : 3076
12:29:39.387PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.387PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.387PM INFO  c.l.controller.AuthorController - Counter : 3077
12:29:39.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.388PM INFO  c.l.controller.AuthorController - Counter : 3078
12:29:39.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.388PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.388PM INFO  c.l.controller.AuthorController - Counter : 3079
12:29:39.388PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.389PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.389PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.388PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.389PM INFO  c.l.controller.AuthorController - Counter : 3080
12:29:39.389PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.389PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.389PM INFO  c.l.controller.AuthorController - Counter : 3081
12:29:39.389PM INFO  c.l.controller.AuthorController - Counter : 3082
12:29:39.389PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.390PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.390PM INFO  c.l.controller.AuthorController - Counter : 3083
12:29:39.390PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.390PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.390PM INFO  c.l.controller.AuthorController - Counter : 3084
12:29:39.390PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.390PM INFO  c.l.controller.AuthorController - Counter : 3085
12:29:39.390PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.390PM INFO  c.l.controller.AuthorController - Counter : 3086
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.391PM INFO  c.l.controller.AuthorController - Counter : 3087
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.391PM INFO  c.l.controller.AuthorController - Counter : 3088
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.391PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.392PM INFO  c.l.controller.AuthorController - Counter : 3089
12:29:39.392PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.392PM INFO  c.l.controller.AuthorController - Counter : 3090
12:29:39.405PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.405PM INFO  c.l.controller.AuthorController - Counter : 3091
12:29:39.405PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.406PM INFO  c.l.controller.AuthorController - Counter : 3092
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.406PM INFO  c.l.controller.AuthorController - Counter : 3093
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.406PM INFO  c.l.controller.AuthorController - Counter : 3094
12:29:39.406PM INFO  c.l.controller.AuthorController - Counter : 3095
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.407PM INFO  c.l.controller.AuthorController - Counter : 3096
12:29:39.407PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.406PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.407PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.407PM INFO  c.l.controller.AuthorController - Counter : 3097
12:29:39.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.407PM INFO  c.l.controller.AuthorController - Counter : 3098
12:29:39.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.407PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.408PM INFO  c.l.controller.AuthorController - Counter : 3099
12:29:39.407PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.408PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.408PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.408PM INFO  c.l.controller.AuthorController - Counter : 3100
12:29:39.408PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.408PM INFO  c.l.controller.AuthorController - Counter : 3101
12:29:39.408PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.409PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.409PM INFO  c.l.controller.AuthorController - Counter : 3102
12:29:39.409PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.409PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.409PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.409PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.409PM INFO  c.l.controller.AuthorController - Counter : 3103
12:29:39.409PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.409PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.410PM INFO  c.l.controller.AuthorController - Counter : 3104
12:29:39.410PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.410PM INFO  c.l.controller.AuthorController - Counter : 3105
12:29:39.410PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.410PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.410PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.410PM INFO  c.l.controller.AuthorController - Counter : 3106
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.411PM INFO  c.l.controller.AuthorController - Counter : 3107
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.411PM INFO  c.l.controller.AuthorController - Counter : 3108
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.411PM INFO  c.l.controller.AuthorController - Counter : 3109
12:29:39.411PM INFO  c.l.controller.AuthorController - Counter : 3110
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.411PM INFO  c.l.controller.AuthorController - Counter : 3111
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.411PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.412PM INFO  c.l.controller.AuthorController - Counter : 3112
12:29:39.412PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.412PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.412PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.412PM INFO  c.l.controller.AuthorController - Counter : 3113
12:29:39.413PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.413PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.413PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.414PM INFO  c.l.controller.AuthorController - Counter : 3114
12:29:39.414PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.414PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.414PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.414PM INFO  c.l.controller.AuthorController - Counter : 3115
12:29:39.415PM INFO  c.l.controller.AuthorController - Counter : 3116
12:29:39.415PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.415PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.415PM INFO  c.l.controller.AuthorController - Counter : 3117
12:29:39.415PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.415PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.415PM INFO  c.l.controller.AuthorController - Counter : 3118
12:29:39.415PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.415PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.415PM INFO  c.l.controller.AuthorController - Counter : 3119
12:29:39.416PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.416PM INFO  c.l.controller.AuthorController - Counter : 3120
12:29:39.416PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.416PM INFO  c.l.controller.AuthorController - Counter : 3121
12:29:39.416PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.416PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.416PM INFO  c.l.controller.AuthorController - Counter : 3122
12:29:39.417PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.417PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.417PM INFO  c.l.controller.AuthorController - Counter : 3123
12:29:39.417PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.417PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.417PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.417PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.417PM INFO  c.l.controller.AuthorController - Counter : 3124
12:29:39.418PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.418PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.418PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.418PM INFO  c.l.controller.AuthorController - Counter : 3125
12:29:39.418PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.418PM INFO  c.l.controller.AuthorController - Counter : 3126
12:29:39.418PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.418PM INFO  c.l.controller.AuthorController - Counter : 3127
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.419PM INFO  c.l.controller.AuthorController - Counter : 3128
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.419PM INFO  c.l.controller.AuthorController - Counter : 3129
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
